,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,track_name,preview_url,binary_label,multiclass_label
0,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,track_name,preview_url,binary_label,multiclass_label
532,1TMWIVStW6sllykQr1ccto,0.796,0.296,4,-13.528,1,0.199,0.836,0.909,0.109,0.905,99.968,88422,3,The Box Tipper,A Small Lullaby,https://p.scdn.co/mp3-preview/8eb09fe0b6d6ae83a5bac3412c3f98ac66458730?cid=1f08b74262ce473390052367a2428089,-1,2
533,33vHl033oQ8m50wbAEc5jg,0.477,0.00747,0,-28.176,1,0.0563,0.995,0.942,0.151,0.293,76.808,103625,4,Ruby Barnes,Down By The Bay,https://p.scdn.co/mp3-preview/929dd022c5e88dee8fef3ca805ae558c180788ab?cid=1f08b74262ce473390052367a2428089,-1,2
534,293xkVZZ5TsAXuZmKImpIj,0.644,0.18,1,-18.678,1,0.075,0.995,0.967,0.0885,0.963,70.604,105013,3,Bennie Radcliff,Bicycle Journey,https://p.scdn.co/mp3-preview/3b656df2a76bcd1def440208af831ee1ed0bdca6?cid=1f08b74262ce473390052367a2428089,-1,2
535,5HY3eJ6IbPR8PyaqCfTOSO,0.73,0.124,10,-12.376,1,0.052,0.915,0.915,0.111,0.0799,93.983,74000,4,Me And My Guitar,Are you sleeping,https://p.scdn.co/mp3-preview/9239c5e91148c51e22e6b4540d8716fb0b3bc4c4?cid=1f08b74262ce473390052367a2428089,-1,2
536,4yljoNN95SdgQfk4euOCCa,0.564,0.0289,4,-21.375,1,0.0716,0.993,0.962,0.108,0.539,99.5,129039,4,Megan Fisher,Little Footies,https://p.scdn.co/mp3-preview/a6ca83a4c5a641818ae13d6033bdd3dc6e58ac41?cid=1f08b74262ce473390052367a2428089,-1,2
538,66DGOtPzS4EPX3UDSL8EKS,0.568,0.0255,6,-23.494,1,0.23,0.929,0.813,0.106,0.966,116.654,101750,3,Fiona McVay,Balloon Party,https://p.scdn.co/mp3-preview/891088dca142bc3ec754f5e6b0ee0277804e39a2?cid=1f08b74262ce473390052367a2428089,-1,2
539,32gQ8o6mhuQySEfh9ztsuq,0.67,0.0331,2,-19.548,1,0.223,0.843,0.769,0.104,0.337,173.577,105683,3,Julio Neve,It's Time To Say Sweet Dreams,https://p.scdn.co/mp3-preview/ad0a6599c988e080b3b5c14cc1b17e150a63aac4?cid=1f08b74262ce473390052367a2428089,-1,2
540,1o8xy2ywk1uUCLLa3igv5r,0.591,0.272,2,-24.676,1,0.105,0.849,0.954,0.172,0.96,124.735,95750,3,Natalie Park,Dreams Of Roses,https://p.scdn.co/mp3-preview/f9ba55476f2cd94c87eb48fb3b0b7ec13e6d9d12?cid=1f08b74262ce473390052367a2428089,-1,2
541,3D5eIqkrGvHEe42hEaBTwK,0.586,0.024,2,-21.477,1,0.0704,0.993,0.966,0.111,0.363,72.945,108000,4,Amy-leigh Hill,"One for you, one for me",https://p.scdn.co/mp3-preview/6820d1db465f2cb8df134bedb36370275ddce25d?cid=1f08b74262ce473390052367a2428089,-1,2
542,0CHlbJZESxPjBRXyRPRqQY,0.496,0.0234,3,-23.12,1,0.0511,0.993,0.944,0.112,0.332,72.305,117375,4,Mandy Sol,"Angel, Little Angel",https://p.scdn.co/mp3-preview/57acfc23eba2266bc2f663f142af4c81836489b7?cid=1f08b74262ce473390052367a2428089,-1,2
543,6GU8lcVUnQQh9Tumb2uIeR,0.611,0.0389,9,-28.084,1,0.116,0.995,0.968,0.0747,0.655,74.057,112000,4,Dodie Little,My Best Friend Bob,https://p.scdn.co/mp3-preview/1e2b93fcb3de1f5a47160b1d0a448ffe2484e2bb?cid=1f08b74262ce473390052367a2428089,-1,2
544,6fL7itT01Wt99xDdkmkVhC,0.531,0.0571,5,-25.982,1,0.0636,0.994,0.955,0.115,0.707,108.266,105375,4,Saga Villadsen,Endnu en dag,https://p.scdn.co/mp3-preview/5cf23220e0c3054a53385befb7fc39a5829ceb65?cid=1f08b74262ce473390052367a2428089,-1,2
545,64PUHLXvSJNiNIhKW1WzJ2,0.524,0.0489,5,-22.924,1,0.117,0.995,0.97,0.113,0.754,119.07,97125,4,Eliza Adam,Being With You,https://p.scdn.co/mp3-preview/020a4073e13397bd429cb32cf48bd8595476a557?cid=1f08b74262ce473390052367a2428089,-1,2
547,7n5nlxFbwY8bgN7CXIRdD7,0.595,0.0686,2,-20.14,1,0.169,0.995,0.944,0.108,0.346,108.848,102000,4,Percy Erickson,Stars Are Shining,https://p.scdn.co/mp3-preview/ea397e56d0ea2ef44b4cadce26a1b7155c30ed74?cid=1f08b74262ce473390052367a2428089,-1,2
548,5QYMcm9d8vixNQcj2uM88O,0.711,0.0902,2,-18.906,1,0.12,0.974,0.341,0.131,0.965,119.56,74145,4,Linnea Nord,Cuddle,https://p.scdn.co/mp3-preview/0e4e19aa777f2a964508d428760d89c7b587c1b7?cid=1f08b74262ce473390052367a2428089,-1,2
549,6f9D6Rpt3w1Kz8Dvs5xVFs,0.512,0.0514,2,-29.454,1,0.0758,0.995,0.962,0.112,0.812,136.613,89000,4,Lois Guercio,Deirdres Waltz,https://p.scdn.co/mp3-preview/31d7318eb07c45b6e8ef18ee478cd36ee267eb53?cid=1f08b74262ce473390052367a2428089,-1,2
551,67FfMaZW9QJ8Wl02hhemAt,0.609,0.0463,3,-23.338,1,0.308,0.827,0.774,0.0944,0.835,114.351,52750,3,Joy Farrow,Shine Bright Little Star,https://p.scdn.co/mp3-preview/1c12991b2f78edd8b0bb92e5239530e7acd83673?cid=1f08b74262ce473390052367a2428089,-1,2
552,736ZwcAcdviDOcBLmc1M9D,0.69,0.159,2,-25.239,1,0.264,0.996,0.973,0.11,0.99,140.365,75250,4,Lovisa Vonn,The Bear Is Sleeping,https://p.scdn.co/mp3-preview/2c56ef419ecf89ec170f3f5f687572863a94c927?cid=1f08b74262ce473390052367a2428089,-1,2
553,2Vvo2RI0E4aE9CXwoGcRXd,0.879,0.0791,9,-12.525,1,0.532,0.829,0.869,0.0577,0.395,129.918,93769,4,Denise Hill-Williams,My Best Friend,https://p.scdn.co/mp3-preview/2ed01c3812535514da822829016df3da8c19536d?cid=1f08b74262ce473390052367a2428089,-1,2
554,1JyJ3uctO50xWO0nLX6kJr,0.731,0.264,3,-10.516,1,0.137,0.882,0.861,0.0901,0.964,133.967,110242,4,Marcus Stillman,The Little Turtle,https://p.scdn.co/mp3-preview/de79d87f0260846ffdbca8dca777a3b4b0310461?cid=1f08b74262ce473390052367a2428089,-1,2
558,3qBjnDMDQrSKXKkBHok6oo,0.299,0.0326,3,-31.81,1,0.0388,0.993,0.891,0.111,0.0938,81.426,178000,3,Robert Elovsson,Afterhours,https://p.scdn.co/mp3-preview/56103b1503dab51c857defb7a135e720352fff61?cid=1f08b74262ce473390052367a2428089,-1,2
559,6LP9BZW28pX0k7jimKZHwI,0.531,0.0882,3,-18.664,1,0.0664,0.995,0.964,0.111,0.0619,109.821,225999,4,Brandy Charles,I guess I’ll hang my tears out to dry,https://p.scdn.co/mp3-preview/4ab49b16d45e3546bb13906e5cd66fa49dc648a4?cid=1f08b74262ce473390052367a2428089,-1,2
560,4OxC4yBBsZ3BNmS9oFAzBx,0.424,0.00625,10,-29.22,0,0.0521,0.995,0.936,0.163,0.175,67.513,220685,3,Louie Martin,Naima,https://p.scdn.co/mp3-preview/0a4eee85485de50ad566fd10dd52cbb92d0dc96c?cid=1f08b74262ce473390052367a2428089,-1,2
561,4LYLph6AcRon1BE7FBWJ3T,0.508,0.0115,2,-26.617,0,0.0571,0.994,0.949,0.0914,0.146,137.202,206000,3,Matt Lingus,Autumn Leaves,https://p.scdn.co/mp3-preview/8b76516b4e97ce943c1d743358cfe003fc774bba?cid=1f08b74262ce473390052367a2428089,-1,2
562,1BXfufGuarf9zIDlq8Lbud,0.478,0.0943,5,-20.416,1,0.0522,0.993,0.913,0.103,0.149,65.939,207970,4,Matthew Simmons,I loves you Porgy,https://p.scdn.co/mp3-preview/9918a8fd61dc7484cd7337be0bf81afce1789359?cid=1f08b74262ce473390052367a2428089,-1,2
563,71XkgBBCKjktUfWl1SiQGg,0.513,0.00522,2,-28.693,1,0.048,0.995,0.943,0.104,0.123,62.076,229000,4,Alfredo Evans,Think Of Me,https://p.scdn.co/mp3-preview/9367605fec3282c2f511b4504a5a0f4ae520ed0c?cid=1f08b74262ce473390052367a2428089,-1,2
564,3qBUFn6AgcHTI3tkg99lDD,0.449,0.0067,0,-27.332,1,0.06,0.993,0.955,0.088,0.109,60.949,211000,4,Grace Carey,Moon River,https://p.scdn.co/mp3-preview/e3c1f3d5701d17d1c3f04f86167e8eb0e5a1b5f5?cid=1f08b74262ce473390052367a2428089,-1,2
565,68fAT62Ccoh6KdjV3gnM8z,0.586,0.0761,7,-23.496,0,0.0319,0.976,0.926,0.112,0.118,85.055,177529,4,Infinity Ripple,Sangfroid,https://p.scdn.co/mp3-preview/af6884aa838a5d5b2a5a94c111deb127ba53611c?cid=1f08b74262ce473390052367a2428089,-1,2
566,4qsQlYS060DvsApA2fSfS3,0.462,0.00538,6,-28.639,1,0.041,0.991,0.881,0.085,0.068,78.162,161250,4,Angus Grove,"Rest Well, My Good Friend",https://p.scdn.co/mp3-preview/3cdaa4f3a0e0a7c2a71d82a8a8ae89a68cf9a007?cid=1f08b74262ce473390052367a2428089,-1,2
567,4LgRqskD0OohOTxfZRqV8E,0.51,0.0807,0,-20.463,1,0.0641,0.992,0.945,0.1,0.0586,122.25,314447,4,Bruno Sanders,some other time,https://p.scdn.co/mp3-preview/24ee611e2bd652e4737b143dd8989a8f2a60be7a?cid=1f08b74262ce473390052367a2428089,-1,2
568,2Zwb29cNNm14tWsiF3miBs,0.413,0.00912,6,-25.019,1,0.0458,0.996,0.942,0.103,0.0711,72.076,201160,3,Roger Strauss,Remembering Yesterday,https://p.scdn.co/mp3-preview/860df43744d852318faa111980d4fa5e29abb2f6?cid=1f08b74262ce473390052367a2428089,-1,2
569,02albk71PUNANHHJ4HUZZE,0.561,0.0194,0,-21.981,1,0.0595,0.994,0.942,0.107,0.0399,128.41,305027,4,Bugge Wesseltoft,We´ll Be Together Again,https://p.scdn.co/mp3-preview/f2b01b752904dfde636b50ba65c76e3b7fda471d?cid=1f08b74262ce473390052367a2428089,-1,2
570,7psqOiW2f8t6rJO8DNyeCm,0.551,0.0073,5,-31.006,1,0.0708,0.995,0.965,0.103,0.0391,62.752,267500,4,Bill Walton,Lament,https://p.scdn.co/mp3-preview/a5be29634f907ad117159defe00e12b3ba53d932?cid=1f08b74262ce473390052367a2428089,-1,2
571,48K9qO5shnoV2kjZi5n4aj,0.551,0.00917,10,-24.717,0,0.0658,0.993,0.935,0.105,0.156,137.638,230000,4,Stan Stead,Round Midnight,https://p.scdn.co/mp3-preview/692b799091e71417d2e136207a3d231870039eef?cid=1f08b74262ce473390052367a2428089,-1,2
572,5UbnuRgMvmJXNfVQwtnMeJ,0.504,0.0379,3,-22.975,1,0.0448,0.987,0.948,0.112,0.0761,71.426,230695,3,Maurice Font,Smile,https://p.scdn.co/mp3-preview/96ab904dfb88fcca387c73a910b0c1cf052d64fb?cid=1f08b74262ce473390052367a2428089,-1,2
573,2m6G2vP3x33rQhfmSYB9Iy,0.302,0.0134,10,-27.372,1,0.0418,0.991,0.925,0.129,0.433,85.572,139052,3,Vina Anais,There You Were,https://p.scdn.co/mp3-preview/da9dee81a89af0e90aef5a261c134a7d692e7e8b?cid=1f08b74262ce473390052367a2428089,-1,2
574,7tyZqOZDFhCgARJWP4g6EC,0.325,0.0121,3,-26.326,1,0.0521,0.991,0.944,0.129,0.0387,68.426,190000,3,George Alec,Tenderly,https://p.scdn.co/mp3-preview/c1d01e57ffe926c858d48feddfcf0f61512d0059?cid=1f08b74262ce473390052367a2428089,-1,2
575,4ulfmGNJizIr9ct2kj5bVE,0.57,0.0572,9,-23.767,0,0.0578,0.995,0.933,0.104,0.0938,125.028,261741,4,Greg Paterson,prelude to a kiss,https://p.scdn.co/mp3-preview/44a70a724490603bfdaf6faefe25188adf064163?cid=1f08b74262ce473390052367a2428089,-1,2
576,5vtgdFd6HsxfCZaVfGElRP,0.449,0.0423,10,-22.774,0,0.0538,0.995,0.961,0.123,0.175,130.916,236877,4,Sholiha,Si nous vivons,https://p.scdn.co/mp3-preview/c05019edb2b61b4f10574a5d0adcf23da970fa2c?cid=1f08b74262ce473390052367a2428089,-1,2
577,3Ko863Oq3qXwXXyor9VNci,0.526,0.0318,8,-24.236,1,0.0479,0.992,0.959,0.115,0.0521,133.75,252000,4,Danny Walgreen,When I Fall In Love,https://p.scdn.co/mp3-preview/c26b616007872e80b2d599f70ddc1b2307f0ea79?cid=1f08b74262ce473390052367a2428089,-1,2
579,5WlGbaNBwa8cClh21SVhXp,0.458,0.0133,1,-26.265,1,0.04,0.994,0.944,0.106,0.161,59.529,159600,4,Aimee Fleur,This Is The Time,https://p.scdn.co/mp3-preview/e32139286a6ac4877b064d36f7c76e1c665195e4?cid=1f08b74262ce473390052367a2428089,-1,2
580,3g0fAajWquZEairKQoYZ2z,0.458,0.0344,0,-23.675,1,0.0554,0.995,0.939,0.159,0.0781,102.754,279675,4,Hamilton Jones,Stairway to the Stars,https://p.scdn.co/mp3-preview/3de571829698cf9a387f13919e92e4cec4e92156?cid=1f08b74262ce473390052367a2428089,-1,2
581,0fGNaE47Hx1SO8kEKtkGxb,0.476,0.0161,8,-26.698,0,0.0697,0.994,0.952,0.084,0.304,54.812,133500,4,Stan Van Outen,Misty,https://p.scdn.co/mp3-preview/30823b015be0cdb78371e51931146133278725f2?cid=1f08b74262ce473390052367a2428089,-1,2
582,4HXqjS2X4T4zQvg2i8cjP6,0.504,0.0525,10,-22.785,1,0.0497,0.996,0.966,0.107,0.267,73.952,171750,4,Harper Pepe,Days of Wine and Roses,https://p.scdn.co/mp3-preview/13bc644341ac09cdb0a41ecbcf0e2cecd92a14eb?cid=1f08b74262ce473390052367a2428089,-1,2
583,4tDYuPvBMkibk6I0LShz3t,0.659,0.0351,8,-21.591,1,0.145,0.995,0.946,0.111,0.282,99.564,74440,1,Brad Mehldau,I. waking up,https://p.scdn.co/mp3-preview/bc25fe650b0e90d0d2e7721e4f80fb4334f35521?cid=1f08b74262ce473390052367a2428089,-1,2
584,55R3ErqINJB9SiOEMqv6mh,0.487,0.0249,7,-24.277,1,0.0467,0.983,0.86,0.131,0.138,63.294,287381,4,David Fitzpatrick Trio,I Didn't Know What Time It Was,https://p.scdn.co/mp3-preview/acad0fe3781677f03bc9d14732c9b54e65d7da58?cid=1f08b74262ce473390052367a2428089,-1,2
585,0Pq3SEDqVDKs0uIFdxDNAE,0.4,0.00632,0,-25.702,0,0.0526,0.994,0.957,0.111,0.384,128.362,123545,5,Dorothy Mckenzie,Moonsteps,https://p.scdn.co/mp3-preview/d35700ab49beb9bd7c6a0cfcd7086908db5d0428?cid=1f08b74262ce473390052367a2428089,-1,2
586,0ih8Jf1BQ3TpVHiPKW9WTZ,0.532,0.00244,8,-27.825,1,0.0965,0.995,0.958,0.108,0.141,131.362,156125,5,Angelina Winter,Still in Love With You,https://p.scdn.co/mp3-preview/847528025d265567e12a09ef5cbe2dbca0bfedaf?cid=1f08b74262ce473390052367a2428089,-1,2
587,6Jo1M2DdKDMYuuBWkjuQQB,0.279,0.013,10,-31.306,1,0.0338,0.989,0.948,0.0981,0.0951,77.163,165875,1,Brooklyn Smith,Stella by Starlight,https://p.scdn.co/mp3-preview/91e08d1a25d734d9321b528498aca9ee33b6548e?cid=1f08b74262ce473390052367a2428089,-1,2
588,2rro7SoKEWIrhUl1xcXOIT,0.49,0.04,5,-24.551,1,0.0545,0.994,0.96,0.132,0.109,126.591,157250,4,Alfredo Evans,Goodnight,https://p.scdn.co/mp3-preview/f191bef336697d394a02fe3d8a39b786b042d016?cid=1f08b74262ce473390052367a2428089,-1,2
589,1h6f4tjOYIGKZ3dVs1DBcs,0.465,0.0143,1,-26.189,1,0.0417,0.992,0.913,0.117,0.0367,63.097,241500,4,Alfredo Evans,The Stars Are Bright,https://p.scdn.co/mp3-preview/e0346fa8e129b7632cbe0d4545e6dddd141d4a83?cid=1f08b74262ce473390052367a2428089,-1,2
590,7HfS1TFqIaAO044jhCmNAl,0.406,0.0239,0,-26.979,0,0.0474,0.995,0.953,0.157,0.143,74.083,212436,4,Louie Martin,Like Someone in Love,https://p.scdn.co/mp3-preview/9a72e139afedfe28b2017cec243f5ab0b674b9c0?cid=1f08b74262ce473390052367a2428089,-1,2
591,3B8IRT01MVf7v1iKBT6nv7,0.493,0.00306,2,-30.602,1,0.177,0.994,0.873,0.0903,0.499,168.348,182320,1,Carsten Dahl,Grace #7,https://p.scdn.co/mp3-preview/1cfad8012506190e1cf9417d5df4f4505bef2985?cid=1f08b74262ce473390052367a2428089,-1,2
592,42yJPYOs9v9OikUdrJyHTj,0.513,0.0658,0,-21.082,1,0.0409,0.949,0.877,0.117,0.152,121.391,223143,4,Paul Moretti Trio,Someone To Watch Over Me,https://p.scdn.co/mp3-preview/e85182ef42ce810a21a590dbfd52163f2795b835?cid=1f08b74262ce473390052367a2428089,-1,2
593,3JSz6DZZBRSLhIr4LMIkDD,0.547,0.0303,5,-21.846,1,0.0558,0.992,0.943,0.117,0.1,135.026,208000,5,Danny Walgreen,It Could Happen To You,https://p.scdn.co/mp3-preview/753c1710f8776ec8b0b7e580ef63a0091bf0dfe3?cid=1f08b74262ce473390052367a2428089,-1,2
594,6oefIaSYrCIhNEoV4yPYuT,0.436,0.029,8,-25.237,1,0.0605,0.996,0.958,0.132,0.102,133.737,129960,4,Fred Mitchell,The Good Life,https://p.scdn.co/mp3-preview/57110c84a55e245161c6abb4fe0d7733c898afd9?cid=1f08b74262ce473390052367a2428089,-1,2
595,0hM1KJAmxzankL3lgogyxf,0.325,0.00983,8,-29.245,1,0.0568,0.995,0.926,0.103,0.15,69.523,163567,4,Dennis Riley-Jones,Alfie,https://p.scdn.co/mp3-preview/2f11be31620bf00619c019254061c83baccbc5e1?cid=1f08b74262ce473390052367a2428089,-1,2
596,5GSCUe3Tygcx9JHJ6e7Qo3,0.411,0.0235,3,-31.088,1,0.0422,0.995,0.948,0.106,0.18,82.839,211000,3,Robert Elovsson,Out of place,https://p.scdn.co/mp3-preview/4e82df2fabaab68c2313c423f0f940a291d477d8?cid=1f08b74262ce473390052367a2428089,-1,2
598,2ripUOoce7Cc9A26fQAoxE,0.493,0.0112,0,-17.994,1,0.06,0.994,0.959,0.089,0.0763,134.506,207766,3,Cheryl Patterson,I Only Have Eyes for You,https://p.scdn.co/mp3-preview/6eae5de822cf024d310bb44d64cf99541c9196b0?cid=1f08b74262ce473390052367a2428089,-1,2
599,1U7yoZQ8k0wFyyp43HU4Nf,0.338,0.115,0,-23.001,0,0.0561,0.993,0.937,0.0887,0.116,87.097,138728,4,Carla Moses,je vivrai sans toi,https://p.scdn.co/mp3-preview/18ce73ffb85c7123c29696d81becc2768d0631c2?cid=1f08b74262ce473390052367a2428089,-1,2
600,6Lt7kRIl2Sw9gJtwaTTWZ2,0.453,0.0112,5,-31.63,1,0.0497,0.994,0.965,0.0984,0.0793,63.871,280500,4,Bill Walton,I Loves You Porgy,https://p.scdn.co/mp3-preview/bda2474f0246b41ea2234b3f29565a375bbe2f97?cid=1f08b74262ce473390052367a2428089,-1,2
601,11Bap5k9jpMjBbqQA9gSez,0.43,0.0259,5,-21.824,0,0.0522,0.993,0.963,0.112,0.129,70.948,192634,3,Leslie North,All The Things You Are,https://p.scdn.co/mp3-preview/085c92fc04102f1e65f8442672b0d3dcf3cd78ca?cid=1f08b74262ce473390052367a2428089,-1,2
602,6aNOZF4gBajxxwyUDipZHR,0.473,0.0279,0,-24.704,1,0.0485,0.99,0.919,0.169,0.0387,98.785,271500,3,Miles Henley,You've Changed,https://p.scdn.co/mp3-preview/668e028a0c73b8d9cef3dc336ad2309027534a4f?cid=1f08b74262ce473390052367a2428089,-1,2
603,40xybgjTNRocHrl3c8NfuR,0.53,0.158,7,-16.937,1,0.036,0.948,0.844,0.119,0.159,135.611,247536,4,Ennio Máno,Aves,https://p.scdn.co/mp3-preview/5abafce9d72fbdc528b686a2c7507a57d3b22959?cid=1f08b74262ce473390052367a2428089,-1,2
604,72a5Xt8LRTZUlngpYOhiTb,0.469,0.0228,7,-26.188,1,0.0582,0.996,0.958,0.106,0.195,133.19,184086,4,Jeannie Purdue,"Bewitched, Bothered and Bewildered",https://p.scdn.co/mp3-preview/2b0df74377878a3abd10b68567bf123950403f93?cid=1f08b74262ce473390052367a2428089,-1,2
605,29nK4itJtykZEtsVE8dt4R,0.536,0.0572,5,-21.435,0,0.0452,0.973,0.919,0.115,0.178,137.15,240960,4,David Fitzpatrick Trio,Skylark,https://p.scdn.co/mp3-preview/4bf694cf790bbddabd2b40d855d974bf83028a54?cid=1f08b74262ce473390052367a2428089,-1,2
606,1EOmCGRp5PYbRJ5gKQeDeF,0.338,0.03,0,-23.459,0,0.053,0.993,0.928,0.108,0.0665,60.708,224340,4,Tim Walker-Price,Sad Eyes,https://p.scdn.co/mp3-preview/07f0117b05b997c68a51601d4357d0b246a4b91f?cid=1f08b74262ce473390052367a2428089,-1,2
607,0iSiLiy0wdl41Pz0RcNzrH,0.501,0.0545,5,-22.343,1,0.0509,0.995,0.94,0.0677,0.19,131.098,265840,4,Matthew Simmons,the midnight sun will never set,https://p.scdn.co/mp3-preview/5a0991cbdbff02c28b73cc5589c465caaed1451a?cid=1f08b74262ce473390052367a2428089,-1,2
608,1KWj5vKH4ns49fPDsD6Qa1,0.381,0.00429,3,-30.018,1,0.0505,0.994,0.943,0.0856,0.302,65.952,153120,4,Seth William,Blame it on My Youth,https://p.scdn.co/mp3-preview/02f1d544442de2d42c1235ddf76bf963dd549cdf?cid=1f08b74262ce473390052367a2428089,-1,2
610,2VsKgS4OlZ7DvfRUqDGFhg,0.449,0.0354,8,-23.183,1,0.048,0.989,0.944,0.123,0.095,54.558,148309,4,David Fitzpatrick Trio,All The Things You Are,https://p.scdn.co/mp3-preview/86100ecac9319832780ce2dc275cec67b056478a?cid=1f08b74262ce473390052367a2428089,-1,2
611,1a2lP6SjYE38IRWc6Sxzmn,0.489,0.0367,10,-24.649,0,0.0497,0.996,0.961,0.124,0.156,121.245,176662,4,Logan Jameison,As We Speak,https://p.scdn.co/mp3-preview/237b15a22e3b1f82c30dc71f95811a1f4da4abfc?cid=1f08b74262ce473390052367a2428089,-1,2
612,7u21y9GiZwaBvqtOeNqh3t,0.382,0.0263,5,-27.365,0,0.0553,0.995,0.93,0.0978,0.188,66.746,202500,4,Francesca Marr,September in the Rain,https://p.scdn.co/mp3-preview/9fdf76cd4f4e6b88e4a20d7ca7915baec03625e0?cid=1f08b74262ce473390052367a2428089,-1,2
613,3WUrXHDowLk25UtALiohVD,0.559,0.194,8,-16.927,1,0.0412,0.909,0.852,0.132,0.169,84.095,191547,4,Trois Amis,When You Are Around,https://p.scdn.co/mp3-preview/2b966488427c379b5dba8aa9cbe32afac349615c?cid=1f08b74262ce473390052367a2428089,-1,2
614,71vWUMeyrgikHr6MwkUpCv,0.341,0.00605,5,-33.256,1,0.109,0.996,0.952,0.14,0.14,70.098,167625,4,Ellie Manne,When We Meet Again,https://p.scdn.co/mp3-preview/eb877f7643f0200572bfb9397314bf7833565f6b?cid=1f08b74262ce473390052367a2428089,-1,2
615,0cg1zPrF59wB0GibluYlE8,0.448,0.0238,4,-29.021,1,0.0577,0.995,0.957,0.082,0.121,135.208,369435,4,Fred Hersch,Wouldn't It Be Loverly,https://p.scdn.co/mp3-preview/cb49d0e11c938ec33fb4d57803db74350efe308a?cid=1f08b74262ce473390052367a2428089,-1,2
616,2H4SMLrxaBSmu2wHQku0xX,0.581,0.046,5,-17.304,0,0.0676,0.994,0.971,0.14,0.17,133.417,150857,4,Ron Fields,When I Fall In Love,https://p.scdn.co/mp3-preview/f3563a2d37b0748cfa3c4ae47161d869569ad0e8?cid=1f08b74262ce473390052367a2428089,-1,2
617,0bAtkqBlQwiqGGJ9AwQ6bH,0.527,0.0353,8,-24.06,1,0.0512,0.993,0.95,0.109,0.0374,136.889,205684,3,Maurice Font,All The Things You Are,https://p.scdn.co/mp3-preview/33549402168418e8284909e2eeca3d67ec3549a2?cid=1f08b74262ce473390052367a2428089,-1,2
618,5EbkSAI9fgAtPsi2uHSKOF,0.569,0.0595,9,-20.667,0,0.0499,0.995,0.953,0.143,0.0798,48.894,207999,4,Greg Paterson,detour ahead,https://p.scdn.co/mp3-preview/505d4d75387db50f89b3765d592fea93c3b63623?cid=1f08b74262ce473390052367a2428089,-1,2
619,1bABWbuu9Rr4QofMm2PO5d,0.486,0.0692,8,-21.238,1,0.0533,0.995,0.947,0.101,0.0814,129.275,255350,4,Carla Moses,sophisticated lady,https://p.scdn.co/mp3-preview/6c44a4e5a7cbc118ef95e6e155df2e6425f847a5?cid=1f08b74262ce473390052367a2428089,-1,2
621,2fra5fucGEJTFXnE7NwnKZ,0.361,0.00491,0,-23.531,1,0.0572,0.992,0.92,0.176,0.173,83.038,256063,4,Angelina Winter,When We Lay Down,https://p.scdn.co/mp3-preview/2873b7cb5dd1efaa1a01c818aa71e9bebd5c9cd9?cid=1f08b74262ce473390052367a2428089,-1,2
623,4ditrMy34cshzgGWwTc7bH,0.395,0.0197,0,-26.004,0,0.048,0.991,0.954,0.114,0.0627,172.504,224000,4,Ellie Manne,Nightmood,https://p.scdn.co/mp3-preview/4522e43880f45fd330df025a680c734c5bf587c3?cid=1f08b74262ce473390052367a2428089,-1,2
624,0cC3JukQCOX5gyi2Zvh2J3,0.51,0.0233,8,-22.902,1,0.0485,0.994,0.934,0.134,0.0661,103.376,240000,4,Maurice Font,Be My Love,https://p.scdn.co/mp3-preview/d2f38900458c65034bfe8e54cf9583e791f8bfbb?cid=1f08b74262ce473390052367a2428089,-1,2
625,1ZepDoXqsQdiyD87zBxYK1,0.522,0.0205,5,-24.368,1,0.0612,0.994,0.951,0.11,0.395,131.953,147267,4,Ben Evans-Parker,And Then,https://p.scdn.co/mp3-preview/fce5fff88f2fa05b6a0c3bf648a28ae7303a992c?cid=1f08b74262ce473390052367a2428089,-1,2
626,10RuHxKum9NEanMnjISzNF,0.413,0.0129,8,-26.692,1,0.0423,0.993,0.937,0.119,0.0468,69.588,145250,4,George Alec,A Nightingale Sang In Berkeley Square,https://p.scdn.co/mp3-preview/6b7aadcee9f3a209421683e44726b3e0853784b7?cid=1f08b74262ce473390052367a2428089,-1,2
627,3vI6xOQVh0DPw0vDJLXQIJ,0.275,0.0387,0,-27.145,0,0.0508,0.995,0.948,0.0978,0.148,74.601,166539,5,Jeannie Purdue,Stella by Starlight,https://p.scdn.co/mp3-preview/18489c55b1d9363c880b1138d83c332bd1736848?cid=1f08b74262ce473390052367a2428089,-1,2
628,3D9ZRDk1Z4XjAYp3BI4Chr,0.492,0.0181,2,-31.871,0,0.0535,0.995,0.966,0.0934,0.0554,128.882,234000,4,George Alec,In The Wee Small Hours Of The Morning,https://p.scdn.co/mp3-preview/a6d6ef3f13a175e0923cf5e30becaa2d3d131f82?cid=1f08b74262ce473390052367a2428089,-1,2
629,7adF8nbrf6PWrdK7RPVjyF,0.389,0.0471,3,-21.994,1,0.0446,0.992,0.953,0.124,0.123,109.486,198000,4,Isabella Ivanova,As Time Goes By,https://p.scdn.co/mp3-preview/88f21bc32a06a2ec4564ff417dec7d3b4bd3e048?cid=1f08b74262ce473390052367a2428089,-1,2
