,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,track_name,preview_url,binary_label,multiclass_label
139,7hzXlxuimQvYSpr5XOSOFK,0.792,0.744,10,-5.696,0,0.0666,0.00167,0.11,0.0752,0.587,124.002,310828,4,Clean Bandit,I Miss You (feat. Julia Michaels) - Kryder Remix,https://p.scdn.co/mp3-preview/d85824a9f30c2d66a5b185315ad9dc3e028d0d39?cid=1f08b74262ce473390052367a2428089,-1,1
141,7BNVTdnnoMPzj8URWmmGMU,0.602,0.763,5,-3.776,0,0.059,0.0233,0,0.0938,0.348,103.044,202136,4,Friendzone,I Don't Wanna Know,https://p.scdn.co/mp3-preview/243aeac1ccd5ae125694e21fcfc9ce5a66799290?cid=1f08b74262ce473390052367a2428089,-1,1
142,3ShXxpDlExYyFNQunQyUOG,0.677,0.802,11,-5.388,1,0.107,0.0845,0.0186,0.223,0.688,123.008,187805,4,Calippo,Feel Better,https://p.scdn.co/mp3-preview/8efcd595b363cf3cf7e5163210bb107d2a165165?cid=1f08b74262ce473390052367a2428089,-1,1
144,3VHNuIXr0uRzVFsw6kNFPW,0.454,0.809,8,-3.333,1,0.0528,0.531,3.02e-06,0.137,0.2,113.635,226316,4,Nurko,Breathe Without,https://p.scdn.co/mp3-preview/70c292d3671e110fe1fb87adc9394bd4479b7ac3?cid=1f08b74262ce473390052367a2428089,-1,1
145,4antEhWfaS40HDDzDw0BFf,0.826,0.486,11,-10.963,0,0.0681,0.0152,0.0928,0.122,0.512,126.021,189529,4,Seven Lions,Senseless (feat. Tyler Graves),https://p.scdn.co/mp3-preview/fdde88246b08b5942e489770c8a4f96e98cb1747?cid=1f08b74262ce473390052367a2428089,-1,1
146,6sHxpnCerm9M6A5zaFFNfs,0.317,0.545,11,-6.439,0,0.0469,0.039,0,0.116,0.14,139.014,205462,5,Blake Rose,Gone,https://p.scdn.co/mp3-preview/98abaafc2a533097fe59479333948a4c2ea20d3b?cid=1f08b74262ce473390052367a2428089,-1,1
147,1BLEBmtsO40MUEFsr1TaFD,0.494,0.368,11,-13.349,0,0.0395,0.503,0.25,0.0947,0.109,113.01,289071,4,King Henry,Keep Waiting,https://p.scdn.co/mp3-preview/36023318914f892593e3d08d97c32b8f1ca2bce8?cid=1f08b74262ce473390052367a2428089,-1,1
148,24CoUR3GwPXeWJzGizLzhR,0.72,0.888,11,-9.254,1,0.0847,0.14,0.23,0.0806,0.378,131.97,285093,4,Fred again..,Angie (I’ve Been Lost),https://p.scdn.co/mp3-preview/2e1e61b3e968d5e6bcb9cd6842c0136c8a0a8766?cid=1f08b74262ce473390052367a2428089,-1,1
149,71zdPpuyAVQm7OcXZ4o6Nv,0.666,0.898,7,-5.257,0,0.0417,0.000496,6.62e-05,0.0638,0.252,124.972,190161,4,GATTÜSO,Somebody,https://p.scdn.co/mp3-preview/eb950ff07f4c90ca48878df704fe8462877fadea?cid=1f08b74262ce473390052367a2428089,-1,1
150,495jk9oBPY234ZZtNXzQhj,0.708,0.9,0,-3.255,1,0.0784,0.0207,5.94e-06,0.153,0.347,120.981,172521,4,Kastra,Issues (feat. Bianca Linta),https://p.scdn.co/mp3-preview/554c3daac849fa910cc4c1cb763e6da634a108c4?cid=1f08b74262ce473390052367a2428089,-1,1
153,3Up1MsHqcxUVgB2iuqFRq2,0.496,0.679,8,-6.893,1,0.0345,0.0308,0.00327,0.316,0.224,105.059,268966,4,Kasbo,Shut The World Out,https://p.scdn.co/mp3-preview/104485d15f6aeb4e25cde5e22a4a3c314ea71cdc?cid=1f08b74262ce473390052367a2428089,-1,1
154,7hQqneQFiXJQOvz6ppQs2y,0.369,0.452,6,-8.166,0,0.0464,0.397,0,0.0929,0.167,123.997,298064,4,Danny Olson,Hide and Seek - Don Diablo Edit,https://p.scdn.co/mp3-preview/b897e89c019235bd9bb5405336399324a8f5f066?cid=1f08b74262ce473390052367a2428089,-1,1
155,1lypBFGiKyft1PVgNp358Y,0.374,0.659,2,-5.427,1,0.0438,0.246,0.00104,0.0991,0.151,173.892,328276,4,MitiS,Homesick (feat. SOUNDR),https://p.scdn.co/mp3-preview/0a6b74fd510e9b62169493265184f9796a990b61?cid=1f08b74262ce473390052367a2428089,-1,1
156,3wDhRYT95uMrYId5wkrDbA,0.33,0.796,10,-4.987,0,0.0473,0.007,0,0.0609,0.237,78.968,181232,4,Ekali,Drown (feat. Au/Ra),https://p.scdn.co/mp3-preview/adaf22f6db3fc86e3a857fbdd999938a566782f1?cid=1f08b74262ce473390052367a2428089,-1,1
159,0utSnGPZthEAuKH2kUfTcj,0.72,0.736,5,-6.568,1,0.146,0.138,0.00383,0.201,0.591,119.005,218539,4,Shallou,Lie (Le Youth Remix),https://p.scdn.co/mp3-preview/1f577f3951a34cf115346e8600102f8258c49c39?cid=1f08b74262ce473390052367a2428089,-1,1
160,4qn6PMARJ4dOaDzEVEcbWP,0.536,0.591,0,-6.233,1,0.0597,0.718,0.0019,0.113,0.293,100.055,165600,4,KRANE,Tell Me Why (feat. Malika),https://p.scdn.co/mp3-preview/9fb06a02c5953ad18e5368690516b0993f506502?cid=1f08b74262ce473390052367a2428089,-1,1
162,4IDdqBDBCFng8qyQ7ja8YP,0.336,0.856,11,-6.295,1,0.352,0.0249,0,0.111,0.392,98.056,191020,4,Sondr,Heartache,https://p.scdn.co/mp3-preview/1abc5ba0e2d92eaab40d32c85cfe8be0d2f2bdc4?cid=1f08b74262ce473390052367a2428089,-1,1
164,0QnICpnSkCXY4d4zfYA2bB,0.612,0.542,1,-6.916,0,0.0632,0.381,0.000565,0.0977,0.0745,129.773,207692,4,Serhat Durmus,My Feelings,https://p.scdn.co/mp3-preview/65452450a0962243edfe3c781657ac1e5a68a2df?cid=1f08b74262ce473390052367a2428089,-1,1
165,11NiMOI4g4VnTAi5qqTCA7,0.811,0.511,6,-7.586,0,0.033,0.0636,0.0112,0.143,0.47,124.035,150968,4,Marc Benjamin,Losing Focus,https://p.scdn.co/mp3-preview/eb7ec1db9317c39c2f798a2c637a6dda7ed7ee07?cid=1f08b74262ce473390052367a2428089,-1,1
166,28MLM0VRhhcqtWzxsNLvwu,0.479,0.843,10,-4.369,0,0.0346,0.185,0.00221,0.178,0.293,121.959,223129,4,Franky Wah,Not In Love (feat. LOWES),https://p.scdn.co/mp3-preview/961f786889a3c7cd288417c0808db38d07280593?cid=1f08b74262ce473390052367a2428089,-1,1
168,5Ag0yvwrHCr6UmBQb88itc,0.591,0.115,3,-18.624,1,0.101,0.993,0.897,0.111,0.164,97.522,148742,4,Helena Timmers,Dromen van liefde,https://p.scdn.co/mp3-preview/538baf3e620d994a081787e82fccd72debd2264e?cid=1f08b74262ce473390052367a2428089,-1,1
169,2gCd69plASs1CIhfArHlPQ,0.343,0.183,3,-16.219,1,0.0397,0.947,0.878,0.0959,0.0688,74.225,215750,4,Echo Ark,Floral Hymn,https://p.scdn.co/mp3-preview/19d4520e5af9f7900bfbdfe700b0cc6c0e84bb0f?cid=1f08b74262ce473390052367a2428089,-1,1
170,7GLkPFyCRvqnHh98KsrSPB,0.679,0.0698,0,-18.567,0,0.0736,0.955,0.877,0.101,0.176,68.78,108000,3,Benjamin Wallace,Pan’s Labyrinth Lullaby,https://p.scdn.co/mp3-preview/0de815564db349310d9dcb7acbeac0cf05bc5955?cid=1f08b74262ce473390052367a2428089,-1,1
171,27KijYKSU8KvAyZ2gxl6ZR,0.567,0.0249,9,-21.912,0,0.077,0.978,0.881,0.0761,0.202,134.616,188893,4,Jürgen Saalmann,Mélancolique,https://p.scdn.co/mp3-preview/3c656d61f5c6f6eba1099e678237c77a4f63c29f?cid=1f08b74262ce473390052367a2428089,-1,1
172,1qFBqtdKIjeGDKH2viV8Js,0.626,0.0948,2,-15.775,0,0.0332,0.953,0.912,0.131,0.216,110.68,85000,3,Adrian Edblad,Vem kan segla förutan vind,https://p.scdn.co/mp3-preview/bd3c4adecf423815b2d0ca7c53dec96951bad9ab?cid=1f08b74262ce473390052367a2428089,-1,1
173,6Imfr8naShMDpjMY14g6o9,0.424,0.014,4,-23.611,0,0.0852,0.991,0.879,0.0941,0.222,202.839,110000,3,Los Vasos Comunicantes,Guitar Homage to A. Scriabin,https://p.scdn.co/mp3-preview/50e8d5f14969e862615079d70f09c62bcf8869d7?cid=1f08b74262ce473390052367a2428089,-1,1
174,6RlmoIqcWkSrIEjCW4Co13,0.616,0.0819,11,-13.531,0,0.074,0.924,0.844,0.111,0.26,111.564,147300,3,Andri Hart,Backwaters,https://p.scdn.co/mp3-preview/a9cbaa69b6c8853ea19fceca2cc1bbdc487f10ea?cid=1f08b74262ce473390052367a2428089,-1,1
175,6S3dGUUgqt61UnjFqL1C0W,0.569,0.0668,6,-17.745,0,0.0587,0.969,0.876,0.0982,0.188,154.799,143125,4,Ernesto Jiménez,Bosque Nevado,https://p.scdn.co/mp3-preview/ee4cd6f777b899845d25bd8dd8fa2e3989c4081c?cid=1f08b74262ce473390052367a2428089,-1,1
176,3WgjuiahVh7As4w3IcQZEE,0.438,0.193,9,-21.92,0,0.0595,0.942,0.866,0.108,0.309,83.767,245653,4,Ben Woolman,Heat,https://p.scdn.co/mp3-preview/be2010776fea915f905f0bc4a8d6b7c213ca7936?cid=1f08b74262ce473390052367a2428089,-1,1
177,36FylBisQUFJjm2yu1doHG,0.633,0.107,2,-18.507,0,0.0509,0.983,0.938,0.11,0.249,105.28,102000,3,Manuel Gonza,Luz de Otoño,https://p.scdn.co/mp3-preview/3911c850600caeb911f9b7413c0b49834821eb50?cid=1f08b74262ce473390052367a2428089,-1,1
178,75p0DeAYdpGsevS7azLsPu,0.544,0.34,2,-14.721,1,0.0524,0.939,0.858,0.103,0.135,127.561,212000,4,Acusticalia,Mixtlan,https://p.scdn.co/mp3-preview/b6b27e7d3077f1613ac37243dd51503054872328?cid=1f08b74262ce473390052367a2428089,-1,1
179,6kkupWXVg8I0XjbCbx7lHu,0.399,0.0385,4,-18.913,0,0.053,0.971,0.837,0.102,0.179,168.721,145375,3,Alonso Librado,La Suerte Llegará,https://p.scdn.co/mp3-preview/749cde119618b8b153cf65206ae2cbe24c2a5b50?cid=1f08b74262ce473390052367a2428089,-1,1
180,7pBTuE1FyL9c384Qn7VjSi,0.726,0.0897,6,-21.038,0,0.0628,0.972,0.937,0.11,0.262,124.004,150217,4,Juan Pedro Camoro,Noche Oscura,https://p.scdn.co/mp3-preview/b54e4995041f348e7c97bb7efc973967b3c47574?cid=1f08b74262ce473390052367a2428089,-1,1
181,2U9Abi4ZwTuJXyyuru5aZJ,0.831,0.197,5,-13.077,0,0.0737,0.943,0.839,0.107,0.231,109.535,154158,3,Tor Dahl,Amorosa,https://p.scdn.co/mp3-preview/1f91b4459e29b8350d31066d84c04ca6eb7ba67b?cid=1f08b74262ce473390052367a2428089,-1,1
182,39xnGvtkISN4yTF85ndmUP,0.647,0.152,6,-19.784,0,0.0436,0.951,0.773,0.068,0.168,136.02,174449,4,Yi Nantiro,The Golden Spiral,https://p.scdn.co/mp3-preview/7799c21e8053afc47a048f5ac30ea9fc42134716?cid=1f08b74262ce473390052367a2428089,-1,1
183,2SEAYMXCzCv2ESdSd136Hd,0.694,0.26,2,-9.736,1,0.0838,0.955,0.896,0.105,0.28,126.684,152115,4,Daniel Kaede,To the Coast of Ceylon,https://p.scdn.co/mp3-preview/f3033232486a7170d3ecedc1c76fe7284a497751?cid=1f08b74262ce473390052367a2428089,-1,1
184,5MxdTIHlQxvk9qMAcuLp7e,0.319,0.269,6,-15.568,1,0.0328,0.947,0.899,0.184,0.393,152.754,162693,3,Equanimity Seekers,My Heart In Your Hands,https://p.scdn.co/mp3-preview/2a7ff1855adfb93c6ffc9878ed7110baac86caf5?cid=1f08b74262ce473390052367a2428089,-1,1
185,0TzhOFlRohunMWFyBotAe7,0.393,0.163,9,-19.789,0,0.0477,0.971,0.914,0.127,0.097,134.853,193481,4,Aurélien Trigo,Impermanence,https://p.scdn.co/mp3-preview/d98d2575ea724c92dc2eec576804012580e08c80?cid=1f08b74262ce473390052367a2428089,-1,1
186,3lLdHVyx76OUJtG9S9pJkW,0.504,0.0783,9,-18.667,0,0.0619,0.99,0.93,0.117,0.162,121.361,144566,4,Aaron Reid,Other Days,https://p.scdn.co/mp3-preview/8307ec6a8d8f6cad68a5d8e58cf4090df3fe35e1?cid=1f08b74262ce473390052367a2428089,-1,1
187,658ysPC6WdtiRSQjiv2AJZ,0.532,0.204,2,-19.805,1,0.0477,0.851,0.96,0.108,0.0399,120.09,105627,3,Rancul,Piano Eléctrico,https://p.scdn.co/mp3-preview/e238fcfc0963dabc3cc782cab6c03e67f6ea5848?cid=1f08b74262ce473390052367a2428089,-1,1
188,1qh4crx5pT2dWNM1fhAyeR,0.487,0.0844,4,-17.625,1,0.067,0.993,0.946,0.11,0.301,104.985,148138,1,Salcao,City Lights,https://p.scdn.co/mp3-preview/1141256fbf374b3199403c05f66e32dedf3f9101?cid=1f08b74262ce473390052367a2428089,-1,1
189,7t82AQOD8JSHkLOZRSC0BM,0.614,0.248,4,-10.586,0,0.0861,0.903,0.649,0.103,0.446,76.445,102000,4,Conor Flanagan,Dublin,https://p.scdn.co/mp3-preview/8265553faee5322970edf283f4bd9edad51ffbc2?cid=1f08b74262ce473390052367a2428089,-1,1
190,5a6M9QcEU7oZiBDCT9Y2bn,0.859,0.153,2,-15.918,1,0.0813,0.925,0.776,0.111,0.111,111.988,144191,4,Auguste Henrique,Fortevik,https://p.scdn.co/mp3-preview/186a034434090ed89278f98c62adc1411e00d620?cid=1f08b74262ce473390052367a2428089,-1,1
192,72kzmpkU8SInAnxEYrYZyY,0.609,0.244,2,-16.688,0,0.124,0.982,0.917,0.104,0.0916,109.306,201537,4,Jannike Gillis,Homecoming,https://p.scdn.co/mp3-preview/5cda22e4a3cfd0a50dce76364a09bbaacf226339?cid=1f08b74262ce473390052367a2428089,-1,1
193,1vFuTrcJvPoPde3JoJOo7u,0.698,0.0749,9,-15.609,0,0.0537,0.926,0.601,0.0936,0.215,110.275,153541,4,Nino Rota,Love Theme From The Godfather,https://p.scdn.co/mp3-preview/76a0d9ff93c4db70fd948d1676bd2a6a931b3422?cid=1f08b74262ce473390052367a2428089,-1,1
194,7HfFKtI0a6u8l4XE9QetHy,0.744,0.131,0,-11.697,1,0.214,0.862,0.857,0.105,0.252,148.154,196622,4,Channing Spence,Thoughts,https://p.scdn.co/mp3-preview/4bd6667e22a80c4ec5eb0681314b05b128c8d685?cid=1f08b74262ce473390052367a2428089,-1,1
195,2vUJZddP9b4k5XsJIaYm1L,0.617,0.153,7,-14.214,0,0.0719,0.943,0.827,0.113,0.156,114.892,138000,3,Juan Pedro Camoro,Cuéntame Tu Vida,https://p.scdn.co/mp3-preview/5308cf81554549903b4e351670f8994ce0817b0e?cid=1f08b74262ce473390052367a2428089,-1,1
196,5ngbgfC1bhMA7WMxzH9Cfe,0.599,0.0632,0,-23.686,1,0.0482,0.935,0.908,0.112,0.102,128.654,124333,4,Olma,Melrose,https://p.scdn.co/mp3-preview/c923fedcb13bb40e0b207b8fa4c33d184451d1c3?cid=1f08b74262ce473390052367a2428089,-1,1
197,1Orieh9YBV8CF20GYZAibs,0.383,0.18,9,-21.606,0,0.0775,0.956,0.935,0.109,0.0483,93.627,155321,4,Madjid Fahem,Train,https://p.scdn.co/mp3-preview/614a2e2c4f0effd848ca7214e2bb6cc4ad13b260?cid=1f08b74262ce473390052367a2428089,-1,1
198,6fut7UQn4zwKRMnPvsS0mJ,0.672,0.133,7,-15.152,1,0.0558,0.989,0.871,0.143,0.141,133.844,125821,4,Alain Levet,Nuages,https://p.scdn.co/mp3-preview/f6cd42f6b68057b31403ad719457fc0c2cf21930?cid=1f08b74262ce473390052367a2428089,-1,1
199,7AoxOiU9J8g30SvHFYGkD3,0.524,0.0659,0,-19.277,0,0.0425,0.983,0.896,0.126,0.226,149.851,162500,3,Adani Vida,Solana,https://p.scdn.co/mp3-preview/c17ee4ece3ad44fa02b15446aeebf9bcb9d14037?cid=1f08b74262ce473390052367a2428089,-1,1
200,1odSurWTA9YBkHd3EBYQNg,0.784,0.131,9,-13.994,0,0.0667,0.928,0.571,0.102,0.336,90.026,144051,4,Ryze & Pea,La Onda,https://p.scdn.co/mp3-preview/9e13e5965cc6817b73f48dda82e724dfea28ac69?cid=1f08b74262ce473390052367a2428089,-1,1
201,2Nvuy3Oj6KXMay8iCjJLsw,0.606,0.264,4,-11.729,0,0.105,0.92,0.836,0.0985,0.269,74.46,145608,4,Carrie Mittenkemp,Window From A Train,https://p.scdn.co/mp3-preview/b3ad2262a4429f189c532a702a2a6db45b34510f?cid=1f08b74262ce473390052367a2428089,-1,1
202,1kkvNP512ctkEDMJIq2ca3,0.841,0.0573,9,-20.541,0,0.0552,0.919,0.56,0.106,0.196,120.108,160783,3,Henrik Janson,Vero Amore,https://p.scdn.co/mp3-preview/02273d514af7208db6939c2917e0a23845933cfd?cid=1f08b74262ce473390052367a2428089,-1,1
203,2UMCVuUjTYG2ZJf9Dqdmuq,0.278,0.422,9,-14.501,0,0.0427,0.923,0.859,0.097,0.618,145.318,155068,3,Acusticalia,Guachinango,https://p.scdn.co/mp3-preview/38435c512256c17215a5955bc6545b1665f4f3b1?cid=1f08b74262ce473390052367a2428089,-1,1
204,2OUZUGb2q6rDXtXfDYmTmG,0.505,0.0171,7,-24.684,0,0.0464,0.992,0.885,0.117,0.238,135.561,140611,4,Leo Krepper,Doldrums,https://p.scdn.co/mp3-preview/084875fa5d16c70608e047f2479ba2315e06b431?cid=1f08b74262ce473390052367a2428089,-1,1
205,5JitZNsoYf7zzF2MDcwO8G,0.485,0.115,9,-13.514,0,0.0379,0.954,0.955,0.11,0.112,116.67,186791,4,Henrik Janson,Bibo No Aozora,https://p.scdn.co/mp3-preview/19279c634f4b411b2085ab3909bc48e25a45aa35?cid=1f08b74262ce473390052367a2428089,-1,1
206,3eFU0fenwkacoYCDYdXh5Z,0.604,0.0222,4,-17.138,0,0.0838,0.923,0.829,0.0984,0.281,179.414,181123,3,Erik Satie,Gnossienne: No. 1,https://p.scdn.co/mp3-preview/a123add2dc7d4fb216725276ba803dca43cd10e0?cid=1f08b74262ce473390052367a2428089,-1,1
207,1DOjcrbaQbzU2zyHbBg5KM,0.648,0.0349,0,-18.165,0,0.0736,0.984,0.948,0.113,0.249,102.84,177987,5,Marco Tournesol,Seerosen Teich,https://p.scdn.co/mp3-preview/b3dd00b2cd8779db6204ae84cd1c9b8a7bd0cff7?cid=1f08b74262ce473390052367a2428089,-1,1
208,5xEcZIjrJu3DI7hz8k4Ltw,0.616,0.0511,7,-17.587,0,0.0693,0.939,0.714,0.112,0.146,111.689,155877,4,Richard Mollenbeck,Adagio Albinoni,https://p.scdn.co/mp3-preview/c6eca4d2ef10df4e47b45112158bc1272b01bafc?cid=1f08b74262ce473390052367a2428089,-1,1
209,0v1tu1x4gdnEq6a9pxIz7x,0.428,0.00483,11,-36.482,0,0.0443,0.916,0.937,0.0778,0.0334,131.296,251000,4,Vendla,Pensamiento Acústico,https://p.scdn.co/mp3-preview/96474eb3015232a5ddea2a33184cbf22eda8f132?cid=1f08b74262ce473390052367a2428089,-1,1
210,1nSMfJWxhkrLIjYyMYiF13,0.843,0.123,4,-10.417,0,0.0727,0.985,0.945,0.095,0.211,81.991,162881,4,Aaron Flemming,Kebnekajse,https://p.scdn.co/mp3-preview/5e30d81ededeb8bd7ca36c6c142139d5932e3d1d?cid=1f08b74262ce473390052367a2428089,-1,1
211,184oYK3yt5T4m9THIJuNQy,0.702,0.0417,0,-20.801,1,0.0638,0.961,0.928,0.119,0.149,128.337,155625,3,Allan Soderbergh,Stars Rising,https://p.scdn.co/mp3-preview/526f3fff9bc4cd2bb5f08cb4b50e55074ce5c091?cid=1f08b74262ce473390052367a2428089,-1,1
212,2FNvWhfz1C20qwZaADbkcz,0.473,0.137,4,-16.586,0,0.0802,0.944,0.666,0.111,0.134,170.763,170678,3,Indigo Mazati,La Storia D'Amor,https://p.scdn.co/mp3-preview/c22f96bc1fc18e12bb8f9db39fd6e25ef1b5e7fd?cid=1f08b74262ce473390052367a2428089,-1,1
213,0QqRbSMVB8TuRp1mGRwtDU,0.659,0.149,7,-16.799,1,0.0515,0.979,0.946,0.114,0.322,119.869,115815,4,Gabriel Femi,Reflections,https://p.scdn.co/mp3-preview/95eefa3e80bfc8b2099faf26d11fdbbc198afc36?cid=1f08b74262ce473390052367a2428089,-1,1
214,7LwsgrwaA4eOAEGMGJGmFw,0.742,0.128,9,-16.75,0,0.057,0.898,0.691,0.112,0.0394,129.448,178466,4,Joux,Porte Ma Croix,https://p.scdn.co/mp3-preview/bc517512498535611a867facd9520b4c92f28e0c?cid=1f08b74262ce473390052367a2428089,-1,1
215,5XSYoYpF1RBnddnKXSFbQS,0.644,0.131,0,-16.801,0,0.0519,0.955,0.929,0.0808,0.247,81.968,152533,3,Henrik Janson,Somewhere in Paris,https://p.scdn.co/mp3-preview/6c7e90a977d9dc965ef1ecc0a011b7008f9a24fd?cid=1f08b74262ce473390052367a2428089,-1,1
216,47SJIHUBfKr48f8Q33xnX6,0.351,0.0979,10,-21.41,0,0.0405,0.914,0.896,0.112,0.156,104.45,259493,4,Vin Downes,When the Sea Lets Go,https://p.scdn.co/mp3-preview/0e087a0ea7d8069d6385d303bd613d756e2acc8c?cid=1f08b74262ce473390052367a2428089,-1,1
217,5Q5Dt6MsjoVz5lqnV8H93e,0.477,0.0427,2,-30.172,1,0.0558,0.98,0.955,0.104,0.791,97.605,80779,4,Jaume Torrent,Mayo,https://p.scdn.co/mp3-preview/e5c5c7cd6c55226e6246f870815e20a4ebf6a931?cid=1f08b74262ce473390052367a2428089,-1,1
218,0S6EowEvexHX4r4t1SscDd,0.633,0.113,7,-20.996,0,0.0535,0.947,0.95,0.13,0.0945,118.149,156437,4,Madjid Fahem,Magic Guitar,https://p.scdn.co/mp3-preview/636dd0f6250ccbc663bb752530067095bf407d7f?cid=1f08b74262ce473390052367a2428089,-1,1
219,4YBGPg8kJXAfIxezwT0RnN,0.659,0.0978,7,-18.785,1,0.0637,0.917,0.346,0.109,0.109,118.574,123794,4,Miguel Serugetti,La Lunga Strada,https://p.scdn.co/mp3-preview/fab0b9239626d6f89836d5fe5a8bb50aca5f6fc2?cid=1f08b74262ce473390052367a2428089,-1,1
220,3IhX6v7o2PmZJ3t5v3lI8p,0.628,0.111,5,-18.144,1,0.0379,0.921,0.27,0.0679,0.099,119.957,127693,3,Caleufu,Ali,https://p.scdn.co/mp3-preview/68b9f1063b44efda021831776490f50d8d42e038?cid=1f08b74262ce473390052367a2428089,-1,1
221,0RLxH84fjtDbLbflloUiQG,0.661,0.137,5,-18.33,0,0.0982,0.88,0.868,0.0886,0.146,111.428,119595,4,Tomas Hilber,Light of Seven,https://p.scdn.co/mp3-preview/725dbc51a343d5b2bb3da5bcbda70efa239ceeba?cid=1f08b74262ce473390052367a2428089,-1,1
222,1eSo95uRMEYkDmYiUKXH0I,0.571,0.254,5,-15.144,1,0.0447,0.905,0.438,0.0705,0.0486,93.971,107987,4,T-Foxse,Am B,https://p.scdn.co/mp3-preview/57cfe68eb6a637a8e9b958fec64a8726c665964a?cid=1f08b74262ce473390052367a2428089,-1,1
223,0G5nSd1DWUTYlMY6IKgju8,0.629,0.164,6,-16.282,0,0.0632,0.858,0.885,0.11,0.378,148.274,135878,3,Da Sein,Until The Mourning,https://p.scdn.co/mp3-preview/1048d38ff9effdfd866e6f787e6d4d7763f52183?cid=1f08b74262ce473390052367a2428089,-1,1
224,2qbrCLrQYmF0MXsM14j0Xy,0.684,0.0364,0,-20.164,0,0.104,0.955,0.929,0.108,0.0614,155.927,131123,3,Philip Wise,Autumn Arpeggio,https://p.scdn.co/mp3-preview/c178f460f4c1f99c1c3edb5ff2ef2994abcd979c?cid=1f08b74262ce473390052367a2428089,-1,1
225,0GUdyYmF8ZVjiizsv32fT3,0.543,0.13,4,-15.474,1,0.0639,0.985,0.896,0.107,0.339,96.66,159890,4,Antonio Garcia Isaac,Adelita de Tarrega Mid-tempo,https://p.scdn.co/mp3-preview/5bee5f5ad440dcb41cf3210ac2cb11091ac64d2b?cid=1f08b74262ce473390052367a2428089,-1,1
226,1loykboJkC3jPcRbgbG9oY,0.571,0.0964,7,-17.772,0,0.0715,0.993,0.945,0.11,0.144,100.133,218686,4,Armand Beck,Tullia,https://p.scdn.co/mp3-preview/93ac4daa9e05ba5a1e1ce645101d64a47b9b9d9e?cid=1f08b74262ce473390052367a2428089,-1,1
227,6E6U7GLpd3Hod0QEv2AvsJ,0.489,0.139,0,-16.408,1,0.0435,0.744,0.88,0.0884,0.0475,85.96,89040,4,SEA,Telefono A,https://p.scdn.co/mp3-preview/fb72865af992f1f9f9bf797143ead01d3096a1d3?cid=1f08b74262ce473390052367a2428089,-1,1
228,4i8k0moTL3u9w4TsT7Es5A,0.404,0.0274,7,-16.411,1,0.0612,0.958,0.893,0.111,0.0662,137.246,169443,3,The Day Before Today,Whispers,https://p.scdn.co/mp3-preview/5a6661cf89ab6e276ef1dff51f5b9a740eef5553?cid=1f08b74262ce473390052367a2428089,-1,1
229,3MhO0hNpWc2FQBLWuUKxxD,0.753,0.143,9,-16.401,0,0.0803,0.939,0.853,0.106,0.0875,120.526,192026,4,Kent Paters,Peacefulness,https://p.scdn.co/mp3-preview/0d1dbe566272dec24a0f4013b01e0e5afc531a28?cid=1f08b74262ce473390052367a2428089,-1,1
230,5Txo6zMbwUp72LNE3orli7,0.446,0.102,1,-18.096,0,0.0704,0.975,0.929,0.106,0.116,199.644,155972,4,Henrik Janson,Luna Is Dancing,https://p.scdn.co/mp3-preview/31a36932877e8d309dbd84b7b97c182e40a53710?cid=1f08b74262ce473390052367a2428089,-1,1
231,3fRdZDTuvJruh5mHXwja88,0.643,0.191,9,-14.317,0,0.0501,0.947,0.939,0.11,0.233,96.88,138829,4,Antoine Pepe,Lakeside,https://p.scdn.co/mp3-preview/bb09151f0c154bf9e6ac54250c1f569c9a14269c?cid=1f08b74262ce473390052367a2428089,-1,1
233,7Cl5jHMPnFa8Aw0hyPkVlS,0.655,0.0788,7,-15.199,1,0.0716,0.956,0.929,0.111,0.159,83.793,141491,3,Sheldon Sandberg,Gràcia,https://p.scdn.co/mp3-preview/871070f9828f8c7430375e80f7bc6ae3bb7a27b3?cid=1f08b74262ce473390052367a2428089,-1,1
234,1GVjLE6wFF2JRb1SIGPcFA,0.585,0.273,7,-9.097,1,0.0503,0.941,0.899,0.0939,0.342,72.467,152695,4,Hannu Esaer,East Wind,https://p.scdn.co/mp3-preview/9f90d56feb3cd0cda3e192299a464a7b1d92064a?cid=1f08b74262ce473390052367a2428089,-1,1
235,66hBtNKN7ofJ4tWy0kSqQ3,0.438,0.0404,7,-19.643,1,0.042,0.916,0.265,0.212,0.073,124.186,110301,5,Sten Hammarlund,Kulning,https://p.scdn.co/mp3-preview/703ae7e9d415a1ce3db5937cfed71d73727517e0?cid=1f08b74262ce473390052367a2428089,-1,1
236,2uLNVnUExOftiMwIpGKKnH,0.656,0.325,0,-7.83,0,0.0397,0.885,0.847,0.121,0.312,89.754,176122,4,Wanderer's Trove,When It Hits You,https://p.scdn.co/mp3-preview/e940338c14b977289cea9d1f5b69988d50504d83?cid=1f08b74262ce473390052367a2428089,-1,1
237,4w1yT3ffNDYoMcddg9GoKf,0.568,0.211,6,-13.641,0,0.0565,0.98,0.929,0.0959,0.285,89.166,162958,4,Aurélien Trigo,The Book of Wattles,https://p.scdn.co/mp3-preview/dca3db5b635bc768de5fa3eb891b869ab10546c8?cid=1f08b74262ce473390052367a2428089,-1,1
