,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,track_name,preview_url,binary_label,multiclass_label
226,75nZ4W6quZhI55LKiqCXWh,0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.115,0.332,101.457,280795,4,Caamp,By and By,https://p.scdn.co/mp3-preview/4f97ea87b9f2094aeff3a34449cba9a328192d2e?cid=1f08b74262ce473390052367a2428089,1,3
229,3qhobDAfBcVoOWZP8Ck8R2,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,The Lumineers,Ophelia,https://p.scdn.co/mp3-preview/d1204e9214afa804f2c74e5795441b75e7fc9e11?cid=1f08b74262ce473390052367a2428089,1,3
230,6m2cCJT4K54P5nLfRLyJud,0.538,0.626,8,-10.333,0,0.0426,0.746,0.000383,0.198,0.337,120.971,207069,4,Tom West,"Easy, Love",https://p.scdn.co/mp3-preview/474bd14b60fadc7089242e4427e321fa3902a7e4?cid=1f08b74262ce473390052367a2428089,1,3
233,0FkJp8j6TOpRWPCln1t9WB,0.705,0.504,10,-11.33,1,0.0323,0.18,0.00393,0.126,0.177,133.077,227947,4,Cereus Bright,American Dream,https://p.scdn.co/mp3-preview/f4479d804cac6b11b49074bcad432918fbb0e771?cid=1f08b74262ce473390052367a2428089,1,3
234,1R4hG0ZP1PBrP14eeOhdB5,0.511,0.813,0,-6.78,1,0.0357,0.00549,0.00207,0.0969,0.826,121.801,184868,4,Dead Man Winter,Destroyer,https://p.scdn.co/mp3-preview/a355d3b404530b178c95c5e8facab9dfedc4ff02?cid=1f08b74262ce473390052367a2428089,1,3
237,5DLmPL4kE9TYd4VGrAXB0D,0.348,0.479,0,-10.075,1,0.029,0.291,0.151,0.0988,0.173,97.871,285347,4,Darlingside,Futures,https://p.scdn.co/mp3-preview/ce178f20361ef0505df4c1b73240550bcb032818?cid=1f08b74262ce473390052367a2428089,1,3
239,1WXVfFRD89EtVURD4Tbixo,0.629,0.585,1,-8.563,1,0.0269,0.614,0.0725,0.129,0.523,102.984,253848,5,Dustin Tebbutt,The Breach,https://p.scdn.co/mp3-preview/888e17c72e7717c5bb29d42e3a02fdee5f992667?cid=1f08b74262ce473390052367a2428089,1,3
240,7DeJ8TdwgNpz6Un0SiskhX,0.402,0.476,0,-8.823,1,0.0289,0.334,0.0701,0.0947,0.164,86.06,282147,4,A Blaze of Feather,Six Years,https://p.scdn.co/mp3-preview/86c5f7d62f563149250d4f6734f54c2063695f36?cid=1f08b74262ce473390052367a2428089,1,3
243,2EWRUGLGX59cwdpIZjmkQO,0.64,0.619,0,-8.894,0,0.0297,0.119,0.38,0.0597,0.563,115.01,223613,4,James Yuill,This Sweet Love,https://p.scdn.co/mp3-preview/74a90e32f97645b615bcf58676103550cf6a6261?cid=1f08b74262ce473390052367a2428089,1,3
244,3SB5JGFnQxB4P8Gh46wMzy,0.533,0.604,7,-8.586,1,0.039,0.248,0.0106,0.103,0.441,127.015,219952,4,James Vincent McMorrow,Sparrow and the Wolf,https://p.scdn.co/mp3-preview/02b1846d86044afd9753d8e501fca179c8d7bf54?cid=1f08b74262ce473390052367a2428089,1,3
245,696vpg0aBvBxpZAuasmg15,0.546,0.411,2,-9.308,1,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,218502,4,Allman Brown,Sweetest Thing,https://p.scdn.co/mp3-preview/9ab1840672a0925d2714bc4d11542be5308e23e3?cid=1f08b74262ce473390052367a2428089,1,3
246,0QTCTu0CXv4X1JEE4gNpGv,0.719,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.144,0.763,96.999,253493,4,John Mayer,Wildfire,https://p.scdn.co/mp3-preview/4a11f49c0d443fbf20afe8abba12a3720237dce4?cid=1f08b74262ce473390052367a2428089,1,3
250,0VCveHO3AX0OLRuTgpBKBJ,0.721,0.507,9,-7.439,1,0.028,0.54,3.94e-06,0.114,0.43,116.05,192893,4,Freedom Fry,Shaky Ground,https://p.scdn.co/mp3-preview/dd77633de7cb2a991e12c3b28edd7ffb187f90cd?cid=1f08b74262ce473390052367a2428089,1,3
